"ID","ID_FLUSSO","ANNO_PRA","NUM_PRA","COD_NUC","PRG_NUC","DAT_ACQUISIZIONE_DOC","PERCORSO_DOC","DAT_POPOLA_PILOTA"
"187865","202502","2025","00008502","014925","1",,,"11/02/2025"
"187933","202502","2025","00008503","014899","1",,,"11/02/2025"
"187266","202502","2025","00008504","014432","1",,,"11/02/2025"
"187822","202502","2025","00008505","019464","1",,,"11/02/2025"
"187985","202502","2025","00008506","015110","1",,,"11/02/2025"
"187150","202502","2025","00008507","020502","1",,,"11/02/2025"
"187815","202502","2025","00008508","021309","1",,,"11/02/2025"
"187349","202502","2025","00008509","021313","1",,,"11/02/2025"
"187197","202502","2025","00008510","021335","1",,,"11/02/2025"
"187752","202502","2025","00008511","014869","1",,,"11/02/2025"
"187811","202502","2025","00008512","019284","1",,,"11/02/2025"
"187325","202502","2025","00008513","020530","1",,,"11/02/2025"
"187384","202502","2025","00008514","015090","1",,,"11/02/2025"
"187454","202502","2025","00008515","014474","1",,,"11/02/2025"
"187287","202502","2025","00008516","015108","1",,,"11/02/2025"
"187404","202502","2025","00008517","014432","1",,,"11/02/2025"
"187755","202502","2025","00008518","014432","1",,,"11/02/2025"
"187602","202502","2025","00008519","014522","1",,,"11/02/2025"
"187870","202502","2025","00008520","014343","1",,,"11/02/2025"
