"TIPO_PAGAMENTO","PRG_ASSEGNO","NUM_ASSEGNO_BONIFICO","DAT_PAGAMENTO","IMPORTO","COD_ENTE_INTEST","DAT_ADDEBITO","FLG_STAMPATO","FLG_A_B_UFFICIO","ORIGINE","COD_COMP","COD_PROVIDER","COD_NUC","PRG_NUC","INTEST_DEC_1","INTEST_DEC_2","NOTA_1","NOTA_2","NOTA_3","COD_STR"
"B","42779","42779","2024-11-07 00:00:00.0","420",,,"S","S","P","0001",,"017247","1",,,"2024","00065312",,
"B","42780","42780","2024-11-07 00:00:00.0","1560",,,"S","S","P","0001",,"014094","1",,,"2024","00065314",,
"B","42781","42781","2024-11-07 00:00:00.0","50",,,"S","S","P","0073",,"013591","1",,,"2024","00065316",,
"B","42782","42782","2024-11-07 00:00:00.0","46.15",,,"S","S","P","0001",,"010992","1",,,"2024","00065318",,
"B","42783","42783","2024-11-07 00:00:00.0","498",,,"S","S","P","0001",,"007513","1",,,"2024","00065320",,
"B","42784","42784","2024-11-07 00:00:00.0","46.15",,,"S","S","P","0001",,"010992","1",,,"2024","00065324",,
"B","42785","42785","2024-11-07 00:00:00.0","100",,,"S","S","P","0073",,"013762","1",,,"2024","00065325",,
"B","42786","42786","2024-11-07 00:00:00.0","18",,,"S","S","P","0001",,"009714","1",,,"2024","00065327",,
"B","42787","42787","2024-11-07 00:00:00.0","26.41",,,"S","S","P","0001",,"010992","1",,,"2024","00065329",,
"B","42788","42788","2024-11-07 00:00:00.0","65",,,"S","S","P","0001",,"011434","2",,,"2024","00065331",,
"B","42789","42789","2024-11-07 00:00:00.0","110",,,"S","S","P","0073",,"012651","1",,,"2024","00065335",,
"B","42790","42790","2024-11-07 00:00:00.0","46.15",,,"S","S","P","0001",,"010992","2",,,"2024","00065337",,
"B","42791","42791","2024-11-07 00:00:00.0","100",,,"S","S","P","0001",,"010992","2",,,"2024","00065344",,
"B","42792","42792","2024-11-07 00:00:00.0","50",,,"S","S","P","0001",,"009914","1",,,"2024","00065346",,
"B","42793","42793","2024-11-07 00:00:00.0","8",,,"S","S","P","0001",,"010992","1",,,"2024","00065348",,
"B","42794","42794","2024-11-07 00:00:00.0","22.5",,,"S","S","P","0001",,"009714","1",,,"2024","00065352",,
"B","42795","42795","2024-11-07 00:00:00.0","90",,,"S","S","P","0073",,"012991","3",,,"2024","00065356",,
"B","42796","42796","2024-11-07 00:00:00.0","40",,,"S","S","P","0073","CONV","011853","1",,,"2024","00065358",,"04496"
"B","35369","35369","2024-08-22 00:00:00.0","19.4",,,"S","S","P","0001",,"009646","1",,,"2024","00046648",,
"B","35370","35370","2024-08-22 00:00:00.0","57",,,"S","S","P","0001",,"004550","3",,,"2024","00046650",,
"B","35371","35371","2024-08-22 00:00:00.0","59.15",,,"S","S","P","0001",,"009953","1",,,"2024","00046654",,
"B","35372","35372","2024-08-22 00:00:00.0","70",,,"S","S","P","0073",,"012517","2",,,"2024","00046656",,
"B","35373","35373","2024-08-22 00:00:00.0","60",,,"S","S","P","0073",,"011965","1",,,"2024","00046660",,
"B","35374","35374","2024-08-22 00:00:00.0","108",,,"S","S","P","0001",,"008790","1",,,"2024","00046664",,
"B","35375","35375","2024-08-22 00:00:00.0","54.73",,,"S","S","P","0001",,"004794","1",,,"2024","00046668",,
"B","35376","35376","2024-08-22 00:00:00.0","30",,,"S","S","P","0001",,"004794","1",,,"2024","00046674",,
"B","35377","35377","2024-08-22 00:00:00.0","49.7",,,"S","S","P","0001",,"006898","2",,,"2024","00046680",,
"B","35378","35378","2024-08-22 00:00:00.0","98",,,"S","S","P","0001",,"010944","1",,,"2024","00046684",,
"B","35379","35379","2024-08-22 00:00:00.0","49",,,"S","S","P","0001",,"010944","1",,,"2024","00046686",,
"B","35380","35380","2024-08-22 00:00:00.0","49",,,"S","S","P","0001",,"010944","1",,,"2024","00046690",,
"B","35381","35381","2024-08-22 00:00:00.0","70",,,"S","S","P","0073",,"013365","3",,,"2024","00046692",,
"B","35382","35382","2024-08-22 00:00:00.0","148",,,"S","S","P","0001",,"008542","2",,,"2024","00046704",,
"B","35383","35383","2024-08-22 00:00:00.0","19",,,"S","S","P","0001",,"009646","1",,,"2024","00046712",,
"B","35384","35384","2024-08-22 00:00:00.0","190",,,"S","S","P","0073",,"013088","2",,,"2024","00046718",,
"B","35385","35385","2024-08-22 00:00:00.0","7.4",,,"S","S","P","0001",,"018759","1",,,"2024","00046730",,
"B","35386","35386","2024-08-22 00:00:00.0","75",,,"S","S","P","0001",,"018759","1",,,"2024","00046732",,
"B","35387","35387","2024-08-22 00:00:00.0","55",,,"S","S","P","0001",,"014049","1",,,"2024","00046736",,
"B","35388","35388","2024-08-22 00:00:00.0","36",,,"S","S","P","0001",,"009168","4",,,"2024","00046744",,
"B","35389","35389","2024-08-22 00:00:00.0","36",,,"S","S","P","0001",,"009168","4",,,"2024","00046750",,
"B","35390","35390","2024-08-22 00:00:00.0","70",,,"S","S","P","0001",,"011052","1",,,"2024","00046756",,
"B","35391","35391","2024-08-22 00:00:00.0","30.25",,,"S","S","P","0001",,"009168","4",,,"2024","00046758",,
"B","35500","35500","2024-08-29 00:00:00.0","200",,,"S","S","P","0001",,"019528","1",,,"2024","00046378",,
"B","35501","35501","2024-08-29 00:00:00.0","2450",,,"S","S","P","0001",,"019529","1",,,"2024","00046379",,
"B","35502","35502","2024-08-29 00:00:00.0","600",,,"S","S","P","0001",,"019530","1",,,"2024","00046380",,
"B","35503","35503","2024-08-29 00:00:00.0","50",,,"S","S","P","0001",,"019531","1",,,"2024","00046381",,
"B","35504","35504","2024-08-29 00:00:00.0","700",,,"S","S","P","0001",,"019482","1",,,"2024","00046424",,
"B","35505","35505","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019347","1",,,"2024","00046425",,
"B","35506","35506","2024-08-29 00:00:00.0","50",,,"S","S","P","0001",,"019532","1",,,"2024","00046428",,
"B","35507","35507","2024-08-29 00:00:00.0","100",,,"S","S","P","0001",,"014485","1",,,"2024","00046429",,
"B","35508","35508","2024-08-29 00:00:00.0","50",,,"S","S","P","0001",,"015111","1",,,"2024","00046430",,
"B","35509","35509","2024-08-29 00:00:00.0","50",,,"S","S","P","0001",,"019533","1",,,"2024","00046431",,
"B","35510","35510","2024-08-29 00:00:00.0","50",,,"S","S","P","0001",,"014970","1",,,"2024","00046432",,
"B","35511","35511","2024-08-29 00:00:00.0","2600",,,"S","S","P","0001",,"019534","1",,,"2024","00046433",,
"B","35512","35512","2024-08-29 00:00:00.0","4500",,,"S","S","P","0001",,"019535","1",,,"2024","00046434",,
"B","35513","35513","2024-08-29 00:00:00.0","4500",,,"S","S","P","0001",,"019536","1",,,"2024","00046435",,
"B","35514","35514","2024-08-29 00:00:00.0","100",,,"S","S","P","0001",,"019537","1",,,"2024","00046440",,
"B","35515","35515","2024-08-29 00:00:00.0","750",,,"S","S","P","0001",,"019538","1",,,"2024","00046441",,
"B","35516","35516","2024-08-29 00:00:00.0","700",,,"S","S","P","0001",,"019539","1",,,"2024","00046444",,
"B","35517","35517","2024-08-29 00:00:00.0","100",,,"S","S","P","0001",,"019540","1",,,"2024","00046445",,
"B","35518","35518","2024-08-29 00:00:00.0","50",,,"S","S","P","0001",,"019541","1",,,"2024","00046446",,
"B","35519","35519","2024-08-29 00:00:00.0","50",,,"S","S","P","0001",,"019542","1",,,"2024","00046447",,
"B","35520","35520","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019543","1",,,"2024","00046448",,
"B","35521","35521","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019544","1",,,"2024","00046449",,
"B","35522","35522","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019545","1",,,"2024","00046450",,
"B","35523","35523","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019546","1",,,"2024","00046451",,
"B","35524","35524","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019547","1",,,"2024","00046452",,
"B","35525","35525","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019482","1",,,"2024","00046453",,
"B","35526","35526","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019548","1",,,"2024","00046454",,
"B","35527","35527","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019549","1",,,"2024","00046455",,
"B","35528","35528","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019550","1",,,"2024","00046456",,
"B","35529","35529","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019483","1",,,"2024","00046457",,
"B","35530","35530","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019517","1",,,"2024","00046458",,
"B","35531","35531","2024-08-29 00:00:00.0","75",,,"S","S","P","0001",,"014857","1",,,"2024","00046461",,
"B","35532","35532","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019552","1",,,"2024","00046462",,
"B","35533","35533","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019553","1",,,"2024","00046463",,
"B","35534","35534","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019554","1",,,"2024","00046464",,
"B","35535","35535","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019555","1",,,"2024","00046465",,
"B","35536","35536","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019556","1",,,"2024","00046466",,
"B","35537","35537","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019557","1",,,"2024","00046467",,
"B","35538","35538","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"014527","1",,,"2024","00046468",,
"B","35539","35539","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019466","1",,,"2024","00046469",,
"B","35540","35540","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019558","1",,,"2024","00046470",,
"B","35541","35541","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019538","1",,,"2024","00046471",,
"B","35542","35542","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019559","1",,,"2024","00046472",,
"B","35543","35543","2024-08-29 00:00:00.0","350",,,"S","S","P","0001",,"019563","1",,,"2024","00046905",,
"B","35544","35544","2024-08-29 00:00:00.0","1503.75",,,"S","S","P","0001",,"019564","1",,,"2024","00046909",,
"B","35545","35545","2024-08-29 00:00:00.0","270",,,"S","S","P","0001",,"019565","1",,,"2024","00046911",,
"B","35546","35546","2024-08-29 00:00:00.0","60",,,"S","S","P","0001",,"019566","1",,,"2024","00046912",,
"B","35547","35547","2024-08-29 00:00:00.0","60",,,"S","S","P","0001",,"019569","1",,,"2024","00046914",,
"B","35548","35548","2024-08-29 00:00:00.0","80",,,"S","S","P","0001",,"019570","1",,,"2024","00046917",,
"B","35549","35549","2024-08-29 00:00:00.0","700",,,"S","S","P","0001",,"019571","1",,,"2024","00046920",,
"B","35550","35550","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019572","1",,,"2024","00046924",,
"B","35551","35551","2024-08-29 00:00:00.0","138",,,"S","S","P","0001",,"019574","1",,,"2024","00046926",,
"B","35552","35552","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019575","1",,,"2024","00046943",,
"B","35553","35553","2024-08-29 00:00:00.0","150",,,"S","S","P","0001",,"019569","1",,,"2024","00046946",,
"B","35554","35554","2024-08-29 00:00:00.0","14733.86",,,"S","S","P","0001","CONV","007681","1",,,"2024","00002189",,"02227"
"B","35555","35555","2024-08-29 00:00:00.0","322.2",,,"S","S","P","0001","CONV","006351","1",,,"2024","00004075",,"02003"
"B","35556","35556","2024-08-29 00:00:00.0","18503",,,"S","S","P","0001","CONV","007274","1",,,"2024","00011054",,"03285"
"B","35557","35557","2024-08-29 00:00:00.0","75.6",,,"S","S","P","0001","CONV","009494","2",,,"2024","00012487",,"02407"
"B","35558","35558","2024-08-29 00:00:00.0","75.25",,,"S","S","P","0001","CONV","009494","2",,,"2024","00012488",,"02407"
"B","35559","35559","2024-08-29 00:00:00.0","447.2",,,"S","S","P","0001","CONV","009079","1",,,"2024","00013082",,"02004"
"B","35560","35560","2024-08-29 00:00:00.0","1089",,,"S","S","P","0073","CONV","012938","3",,,"2024","00013614",,"01714"
"B","35561","35561","2024-08-29 00:00:00.0","96",,,"S","S","P","0001","CONV","008731","1",,,"2024","00013772",,"02001"
"B","35562","35562","2024-08-29 00:00:00.0","92.6",,,"S","S","P","0073","CONV","013318","2",,,"2024","00013783",,"02456"
"B","35563","35563","2024-08-29 00:00:00.0","102",,,"S","S","P","0001","CONV","006945","2",,,"2024","00014248",,"01633"
"B","35564","35564","2024-08-29 00:00:00.0","266.8",,,"S","S","P","0001","CONV","008916","1",,,"2024","00015303",,"02003"
"B","35565","35565","2024-08-29 00:00:00.0","45",,,"S","S","P","0073","CONV","012740","1",,,"2024","00016568",,"04372"
"B","35566","35566","2024-08-29 00:00:00.0","210",,,"S","S","P","0001","CONV","005501","1",,,"2024","00017743",,"01687"
"B","35567","35567","2024-08-29 00:00:00.0","16",,,"S","S","P","0001","CONV","004470","2",,,"2024","00018590",,"02402"
"B","35568","35568","2024-08-29 00:00:00.0","56",,,"S","S","P","0001","CONV","008266","1",,,"2024","00018895",,"02233"
"B","35569","35569","2024-08-29 00:00:00.0","56",,,"S","S","P","0001","CONV","007926","1",,,"2024","00019087",,"02233"
"B","35570","35570","2024-08-29 00:00:00.0","68",,,"S","S","P","0001","CONV","005629","1",,,"2024","00019306",,"01128"
"B","35571","35571","2024-08-29 00:00:00.0","175",,,"S","S","P","0001","CONV","007253","2",,,"2024","00019514",,"01714"
"B","35572","35572","2024-08-29 00:00:00.0","271.92",,,"S","S","P","0073","CONV","012249","1",,,"2024","00019919",,"01714"
"B","35573","35573","2024-08-29 00:00:00.0","43.78",,,"S","S","P","0001",,"007596","2",,,"2024","00020010",,
"B","35574","35574","2024-08-29 00:00:00.0","105",,,"S","S","P","0001","CONV","007253","1",,,"2024","00020096",,"01714"
"B","35575","35575","2024-08-29 00:00:00.0","55.5",,,"S","S","P","0001","CONV","008903","1",,,"2024","00020512",,"02057"
"B","36569","36569","2024-09-12 00:00:00.0","3979.38",,,"S","S","P","0073",,"013317","1",,,"2024","00047126",,
"B","36570","36570","2024-09-12 00:00:00.0","54",,,"S","S","P","0001","CONV","018085","1",,,"2024","00047145",,"05230"
"B","36571","36571","2024-09-12 00:00:00.0","80",,,"S","S","P","0005","CONV","006608","2",,,"2024","00047247",,"00717"
"B","36572","36572","2024-09-12 00:00:00.0","165.08",,,"S","S","P","0073","CONV","013087","1",,,"2024","00047345",,"02379"
"B","36573","36573","2024-09-12 00:00:00.0","38",,,"S","S","P","0001",,"005520","1",,,"2024","00047376",,
"B","36574","36574","2024-09-12 00:00:00.0","144",,,"S","S","P","0001","CONV","005419","1",,,"2024","00047410",,"02810"
"B","36575","36575","2024-09-12 00:00:00.0","73",,,"S","S","P","0073","CONV","012643","1",,,"2024","00047552",,"04934"
"B","36576","36576","2024-09-12 00:00:00.0","65",,,"S","S","P","0001","CONV","014046","1",,,"2024","00047577",,"01594"
"B","36577","36577","2024-09-12 00:00:00.0","121.17",,,"S","S","P","0073","CONV","014235","1",,,"2024","00047626",,"03433"
"B","36578","36578","2024-09-12 00:00:00.0","166",,,"S","S","P","0001","CONV","016247","1",,,"2024","00047634",,"01714"
"B","36579","36579","2024-09-12 00:00:00.0","100",,,"S","S","P","0073","CONV","012002","1",,,"2024","00047730",,"05163"
"B","36580","36580","2024-09-12 00:00:00.0","228.55",,,"S","S","P","0001","CONV","017307","1",,,"2024","00047764",,"01714"
"B","36581","36581","2024-09-12 00:00:00.0","70",,,"S","S","P","0001",,"011027","1",,,"2024","00047783",,
"B","36582","36582","2024-09-12 00:00:00.0","47.25",,,"S","S","P","0001","CONV","011351","1",,,"2024","00047797",,"02380"
"B","36583","36583","2024-09-12 00:00:00.0","69.81",,,"S","S","P","0001","CONV","017309","1",,,"2024","00048063",,"01646"
"B","36584","36584","2024-09-12 00:00:00.0","26.8",,,"S","S","P","0073","CONV","013963","1",,,"2024","00048067",,"03428"
"B","36585","36585","2024-09-12 00:00:00.0","22.74",,,"S","S","P","0001","CONV","017745","2",,,"2024","00048095",,"02153"
"B","36586","36586","2024-09-12 00:00:00.0","27.5",,,"S","S","P","0073","CONV","013963","1",,,"2024","00048096",,"03428"
"B","36587","36587","2024-09-12 00:00:00.0","295.7",,,"S","S","P","0001","CONV","018354","1",,,"2024","00048144",,"01714"
"B","36588","36588","2024-09-12 00:00:00.0","48",,,"S","S","P","0001","CONV","017727","1",,,"2024","00048154",,"01714"
"B","36589","36589","2024-09-12 00:00:00.0","158",,,"S","S","P","0001","CONV","017727","1",,,"2024","00048158",,"01714"
"B","36590","36590","2024-09-12 00:00:00.0","331.2",,,"S","S","P","0073","CONV","013196","4",,,"2024","00048162",,"01713"
"B","36591","36591","2024-09-12 00:00:00.0","105",,,"S","S","P","0073","CONV","013196","4",,,"2024","00048166",,"01713"
"B","36592","36592","2024-09-12 00:00:00.0","104.8",,,"S","S","P","0001","CONV","016239","1",,,"2024","00048315",,"01714"
"B","36593","36593","2024-09-12 00:00:00.0","436.4",,,"S","S","P","0001","CONV","016242","1",,,"2024","00048323",,"01714"
"B","36594","36594","2024-09-12 00:00:00.0","100",,,"S","S","P","0001","CONV","016537","3",,,"2024","00048335",,"01714"
"B","36595","36595","2024-09-12 00:00:00.0","55",,,"S","S","P","0001","CONV","009275","3",,,"2024","00048342",,"03274"
"B","36596","36596","2024-09-12 00:00:00.0","896",,,"S","S","P","0001",,"014257","1",,,"2024","00048348",,
"B","36597","36597","2024-09-12 00:00:00.0","105",,,"S","S","P","0001",,"009545","3",,,"2024","00048368",,
"B","36598","36598","2024-09-12 00:00:00.0","5",,,"S","S","P","0001",,"018121","1",,,"2024","00048392",,
"B","36599","36599","2024-09-12 00:00:00.0","40",,,"S","S","P","0073","CONV","011813","2",,,"2024","00048412",,"03768"
"B","36600","36600","2024-09-12 00:00:00.0","46.75",,,"S","S","P","0001","CONV","005632","1",,,"2024","00048468",,"01128"
"B","36601","36601","2024-09-12 00:00:00.0","40",,,"S","S","P","0073","CONV","011721","1",,,"2024","00048486",,"04496"
"B","36602","36602","2024-09-12 00:00:00.0","40",,,"S","S","P","0073","CONV","011921","3",,,"2024","00048492",,"04496"
"B","36603","36603","2024-09-12 00:00:00.0","18",,,"S","S","P","0001","CONV","009669","1",,,"2024","00048540",,"00579"
"B","36604","36604","2024-09-12 00:00:00.0","280.25",,,"S","S","P","0001","CONV","016715","1",,,"2024","00048573",,"01649"
"B","36605","36605","2024-09-12 00:00:00.0","40",,,"S","S","P","0005","CONV","006494","2",,,"2024","00048597",,"03174"
"B","36606","36606","2024-09-12 00:00:00.0","28",,,"S","S","P","0001",,"011119","1",,,"2024","00048635",,
"B","36607","36607","2024-09-12 00:00:00.0","28",,,"S","S","P","0001",,"011119","1",,,"2024","00048637",,
"B","36608","36608","2024-09-12 00:00:00.0","28",,,"S","S","P","0001",,"011119","1",,,"2024","00048639",,
"B","36609","36609","2024-09-12 00:00:00.0","28",,,"S","S","P","0001",,"011119","1",,,"2024","00048641",,
"B","36610","36610","2024-09-12 00:00:00.0","28",,,"S","S","P","0001",,"011119","1",,,"2024","00048643",,
"B","36611","36611","2024-09-12 00:00:00.0","148",,,"S","S","P","0001",,"008759","1",,,"2024","00048647",,
"B","36612","36612","2024-09-12 00:00:00.0","46.15",,,"S","S","P","0001",,"011242","3",,,"2024","00048671",,
"B","36613","36613","2024-09-12 00:00:00.0","30",,,"S","S","P","0001",,"007526","1",,,"2024","00048675",,
"B","36614","36614","2024-09-12 00:00:00.0","408.24",,,"S","S","P","0002",,"006827","1",,,"2024","00048715",,
"B","36615","36615","2024-09-12 00:00:00.0","18",,,"S","S","P","0001",,"005901","1",,,"2024","00048717",,
"B","36616","36616","2024-09-12 00:00:00.0","68.83",,,"S","S","P","0001",,"010782","1",,,"2024","00048721",,
"B","36617","36617","2024-09-12 00:00:00.0","36.15",,,"S","S","P","0001",,"008628","1",,,"2024","00048723",,
"B","36618","36618","2024-09-12 00:00:00.0","80.3",,,"S","S","P","0001",,"010073","1",,,"2024","00048725",,
"B","36619","36619","2024-09-12 00:00:00.0","52.5",,,"S","S","P","0001",,"009416","4",,,"2024","00048727",,
"B","36620","36620","2024-09-12 00:00:00.0","88",,,"S","S","P","0001","CONV","010749","2",,,"2024","00048729",,"02126"
"B","36621","36621","2024-09-12 00:00:00.0","73.5",,,"S","S","P","0001",,"005901","1",,,"2024","00048735",,
"B","36622","36622","2024-09-12 00:00:00.0","46.15",,,"S","S","P","0001",,"011263","1",,,"2024","00048737",,
"B","36623","36623","2024-09-12 00:00:00.0","80.58",,,"S","S","P","0001",,"016218","1",,,"2024","00048739",,
"B","36624","36624","2024-09-12 00:00:00.0","91",,,"S","S","P","0001",,"009416","4",,,"2024","00048743",,
"B","36625","36625","2024-09-12 00:00:00.0","90",,,"S","S","P","0001",,"005361","1",,,"2024","00048767",,
