"COD_ACC","PRG_CONV","NUM_POLIZZA","COD_COMP","DES_CONV","PERC_ACCANTONAMENTO","CODICE_POLIZZA_AZIENDA","ACCORDO_NP","PRG_GRUPPO_INVIO","COD_PROVIDER","MAX_GG_PAGAMENTO","FLG_LIQUIDAZIONE_DIRETTA"
"0019","157","72908306","0001","FDO TUTELA 11 ICT IDEAS SRL","0",,"A","1","CONV","30","N"
"0019","158","72908323","0001","FDO TUTELA 10 SAM SRL","0",,"A","1","CONV","30","N"
"0019","159","72908324","0001","FDO TUTELA 10 SE.DI. SRL","0",,"A","1","CONV","30","N"
"0019","160","72908326","0001","FDO TUTELA 11 PUNTO GAS SRL","0",,"A","1","CONV","30","N"
"0019","161","72908327","0001","FDO TUTELA 14 POVOLO SRL","0",,"A","1","CONV","30","N"
"0019","162","72908328","0001","FDO TUTELA 10 MADAMA OLIVA IMM","0",,"A","1","CONV","30","N"
"0019","163","72908329","0001","FDO TUTELA 10 MO19 Srl","0",,"A","1","CONV","30","N"
"0019","164","72908330","0001","FDO TUTELA 10 MADAMA OLIVA SRL","0",,"A","1","CONV","30","N"
"0019","165","72908332","0001","FDO TUTELA 10 D&E SRL","0",,"A","1","CONV","30","N"
"0019","166","72908335","0001","FDO TUTELA 11 DI PROSPERO SRL","0",,"A","1","CONV","30","N"
