"IDFATTURA","ANNO_PRA","NUM_PRA","PRG_VOCE"
"216","2024","00000877","1"
"166","2024","00000023","1"
"166","2024","00000023","3"
"166","2024","00000023","2"
"166","2024","00000023","4"
"720","2024","00002252","1"
"72","2024","00000160","1"
"175","2024","00000770","1"
"347","2024","00001293","1"
"8951","2024","00019564","1"
"137","2024","00000609","2"
"200","2024","00000845","1"
"716","2024","00002236","1"
"8949","2024","00019558","1"
"8950","2024","00019560","1"
"790","2024","00002390","1"
"710","2024","00002222","1"
"681","2024","00002135","1"
"8948","2024","00019556","1"
"223","2024","00000896","1"
"270","2024","00001034","1"
"133","2024","00000585","1"
"288","2024","00001111","1"
"311","2024","00001211","1"
"279","2024","00000019","1"
"281","2024","00001072","1"
"8948","2024","00019556","2"
"8948","2024","00019556","3"
"91","2024","00000274","2"
"8953","2024","00019568","1"
"8936","2024","00019518","1"
"8947","2024","00019554","1"
"91","2024","00000274","1"
"8941","2024","00019530","1"
"8954","2024","00019570","1"
"236","2024","00000929","1"
"637","2024","00002036","1"
"147","2024","00000661","1"
"870","2024","00002574","1"
"870","2024","00002574","2"
"870","2024","00002574","3"
"870","2024","00002574","4"
"316","2024","00001225","1"
"830","2024","00002478","1"
"78","2024","00000212","1"
"280","2024","00001070","1"
"290","2024","00000236","1"
"290","2024","00000236","2"
"287","2024","00001105","1"
"274","2024","00001044","1"
"8961","2024","00019582","1"
"8958","2024","00019576","1"
"212","2024","00000869","1"
"998","2024","00002904","1"
"8960","2024","00019580","1"
"315","2024","00001223","1"
"1022","2024","00002952","17"
"1022","2024","00002952","1"
"1022","2024","00002952","2"
"77","2024","00000198","1"
"70","2024","00000156","1"
"82","2024","00000230","1"
"1022","2024","00002952","3"
"90","2024","00000262","1"
"98","2024","00000316","1"
"89","2024","00000246","1"
"92","2024","00000278","1"
"1022","2024","00002952","4"
"1022","2024","00002952","5"
"105","2024","00000379","1"
"283","2024","00000110","1"
"103","2024","00000368","2"
"113","2024","00000457","1"
"114","2024","00000457","2"
"140","2024","00000627","1"
"99","2024","00000328","1"
"312","2024","00001215","1"
"129","2024","00000567","1"
"1022","2024","00002952","6"
"1022","2024","00002952","7"
"1022","2024","00002952","8"
"313","2024","00001217","1"
"450","2024","00001577","1"
"450","2024","00001577","2"
"471","2024","00001098","1"
"466","2024","00001610","1"
"341","2024","00001282","2"
"341","2024","00001282","1"
"527","2024","00001763","1"
"1022","2024","00002952","9"
"1022","2024","00002952","10"
"1022","2024","00002952","11"
"1022","2024","00002952","12"
"812","2024","00002440","1"
"488","2024","00001253","1"
"706","2024","00002217","1"
"572","2024","00001877","1"
"622","2024","00002008","1"
"333","2024","00001219","2"
"333","2024","00001219","3"
"333","2024","00001219","4"
"333","2024","00001219","5"
"333","2024","00001219","6"
"333","2024","00001219","7"
"333","2024","00001219","8"
"333","2024","00001219","9"
"333","2024","00001219","10"
"333","2024","00001219","11"
"333","2024","00001219","12"
"333","2024","00001219","13"
"333","2024","00001219","14"
"476","2024","00001642","1"
"573","2024","00001877","2"
"540","2024","00001789","1"
"695","2024","00002171","1"
"502","2024","00001709","1"
"504","2024","00001713","1"
"417","2024","00001493","2"
"547","2024","00001805","1"
"571","2024","00001875","1"
"9021","2024","00014870","1"
"9016","2024","00016808","1"
"935","2024","00002744","1"
"548","2024","00001807","1"
"555","2024","00001826","1"
"871","2024","00002576","1"
"636","2024","00002034","1"
"703","2024","00000927","2"
"549","2024","00001811","1"
"522","2024","00001755","1"
"708","2024","00001050","1"
"417","2024","00001493","1"
"396","2024","00001444","1"
"428","2023","00000630","1"
"602","2024","00001964","1"
"623","2024","00002010","1"
"566","2024","00001855","1"
"582","2024","00001911","1"
"577","2024","00001889","1"
"574","2024","00001881","1"
"784","2024","00002381","5"
"791","2024","00002392","1"
"696","2024","00002187","1"
"558","2024","00001835","1"
"2696","2024","00005385","1"
"658","2024","00002095","1"
"660","2024","00002099","1"
"824","2024","00002464","1"
"882","2024","00002236","2"
"857","2024","00002545","1"
"831","2024","00002480","1"
"754","2024","00002321","1"
"693","2024","00002167","1"
"9022","2024","00018263","1"
"784","2024","00002381","2"
"784","2024","00002381","4"
"784","2024","00002381","1"
"784","2024","00002381","3"
"862","2024","00002552","1"
"829","2024","00002474","1"
"885","2024","00002612","1"
"884","2024","00002606","1"
"760","2024","00002331","1"
"9022","2024","00018263","2"
"289","2024","00001117","1"
"826","2024","00002471","1"
"864","2024","00002560","1"
"379","2024","00001400","1"
"827","2024","00002471","2"
"756","2024","00002323","2"
"834","2024","00002482","2"
"755","2024","00002323","1"
"878","2024","00002592","1"
"877","2024","00002588","1"
"891","2024","00002624","1"
"420","2024","00001499","1"
"877","2024","00002588","2"
"432","2024","00001547","1"
"852","2024","00002532","1"
"635","2024","00002032","1"
"629","2024","00002020","1"
"631","2024","00002024","1"
"638","2024","00002038","1"
"837","2024","00002506","1"
"837","2024","00002506","2"
"887","2024","00002616","1"
"887","2024","00002616","2"
"785","2024","00002383","1"
"724","2024","00002260","1"
"886","2024","00002614","1"
"846","2024","00002522","1"
"802","2024","00002420","1"
"803","2024","00002420","2"
"927","2024","00002726","1"
"879","2024","00002596","1"
"590","2024","00001930","1"
"580","2024","00001345","1"
"954","2024","00001345","4"
"580","2024","00001345","8"
"954","2024","00001345","5"
"954","2024","00001345","6"
"954","2024","00001345","7"
"954","2024","00001345","9"
"954","2024","00001345","10"
"954","2024","00001345","11"
"954","2024","00001345","12"
"954","2024","00001345","13"
"954","2024","00001345","14"
"480","2024","00001656","1"
"949","2024","00002789","1"
"1175","2024","00001915","3"
"1175","2024","00001915","4"
"1175","2024","00001915","5"
"1175","2024","00001915","6"
"1175","2024","00001915","7"
"1175","2024","00001915","8"
"1175","2024","00001915","9"
"1175","2024","00001915","10"
"1175","2024","00001915","11"
"1175","2024","00001915","12"
"1175","2024","00001915","13"
"1175","2024","00001915","1"
"1175","2024","00001915","2"
"1175","2024","00001915","14"
"1175","2024","00001915","15"
"1175","2024","00001915","16"
"1175","2024","00001915","17"
"1175","2024","00001915","18"
"1175","2024","00001915","19"
"1175","2024","00001915","20"
"1175","2024","00001915","21"
"1175","2024","00001915","22"
"1175","2024","00001915","23"
"1175","2024","00001915","24"
"937","2024","00002748","1"
"730","2024","00001982","1"
"762","2024","00001607","1"
"1168","2024","00003310","1"
"1308","2024","00002775","3"
"39314","2024","00075615","2"
"1364","2024","00003878","1"
"1263","2024","00003319","1"
"940","2024","00002756","1"
"1108","2024","00003195","1"
"1102","2024","00003181","1"
"966","2024","00002836","1"
"937","2024","00002748","2"
"39349","2024","00079133","1"
"1308","2024","00002775","1"
"1199","2024","00001614","3"
"95","2024","00000296","1"
"1116","2024","00003211","1"
"39244","2024","00041872","1"
"1308","2024","00002775","2"
"795","2024","00002408","1"
"39340","2024","00079125","2"
"39327","2024","00076092","1"
"1199","2024","00001614","1"
"1199","2024","00001614","2"
"1219","2024","00001489","1"
"39327","2024","00076092","2"
"1574","2024","00004367","1"
"712","2024","00002228","1"
"1306","2024","00003709","1"
"39321","2024","00078057","1"
"1409","2024","00003039","1"
"1533","2024","00004264","1"
"1167","2024","00003308","1"
"1360","2024","00003847","1"
"1376","2024","00003903","1"
"1369","2024","00003887","1"
"1365","2024","00003878","2"
"39243","2024","00054778","1"
"1361","2024","00003865","1"
"1361","2024","00003865","2"
"1376","2024","00003903","2"
"1354","2024","00003817","2"
"1376","2024","00003903","3"
"1201","2024","00003406","1"
"1226","2024","00003481","1"
"39312","2024","00079089","1"
"1450","2024","00004061","1"
"39326","2024","00078084","1"
"39317","2024","00079097","1"
"39340","2024","00079125","1"
"1381","2024","00003917","1"
"39323","2024","00079101","1"
"39331","2024","00079121","1"
"1416","2024","00003991","1"
"1529","2024","00004252","2"
"1470","2024","00004113","1"
"1073","2024","00003077","1"
"39313","2024","00079089","2"
"39316","2024","00079095","1"
"39352","2024","00079138","1"
"1424","2024","00004007","1"
"1429","2024","00003349","1"
"1532","2024","00004262","1"
"39303","2024","00079077","1"
"39328","2024","00079117","1"
"1426","2024","00004013","1"
"39354","2024","00079140","1"
"1440","2024","00004039","1"
"39343","2024","00079127","1"
"1450","2024","00004061","2"
"1450","2024","00004061","3"
"1450","2024","00004061","4"
"1450","2024","00004061","5"
"1450","2024","00004061","6"
"1450","2024","00004061","7"
"1450","2024","00004061","8"
"1451","2024","00004061","9"
"1451","2024","00004061","10"
"1451","2024","00004061","11"
"1451","2024","00004061","12"
"1451","2024","00004061","13"
"1451","2024","00004061","14"
"1451","2024","00004061","15"
"1451","2024","00004061","16"
"1452","2024","00004061","17"
"1452","2024","00004061","18"
"1452","2024","00004061","19"
"1453","2024","00004061","20"
"1454","2024","00004061","21"
"1019","2024","00002942","1"
"1161","2024","00003293","1"
"1161","2024","00003293","2"
"1331","2024","00003771","1"
"1238","2024","00003513","1"
"1418","2024","00003995","1"
"1354","2024","00003817","1"
"39318","2024","00079099","1"
"39319","2024","00079099","2"
"1120","2024","00003217","1"
"1474","2024","00004127","1"
"1475","2024","00004127","2"
"39325","2024","00079103","1"
"1469","2024","00004109","1"
"1523","2024","00001621","1"
"1478","2024","00003566","1"
"1494","2024","00004185","1"
"1482","2024","00002956","1"
"1482","2024","00002956","2"
"1482","2024","00002956","3"
"39330","2024","00079119","1"
"2206","2024","00005801","1"
"1481","2024","00004139","1"
"1472","2024","00004123","1"
"39336","2024","00079123","1"
"39337","2024","00079123","2"
"39226","2024","00078996","1"
"39358","2024","00079157","1"
"39357","2024","00079151","1"
"39364","2024","00079172","1"
"2142","2024","00005666","1"
"1455","2024","00004063","1"
"2187","2024","00005765","1"
"1476","2024","00004127","3"
"941","2024","00002759","1"
"941","2024","00002759","2"
"1410","2024","00003976","1"
"1410","2024","00003976","2"
"1528","2024","00004252","1"
"1583","2024","00004383","1"
"1526","2024","00004248","1"
"39375","2024","00079193","1"
"39280","2024","00079040","1"
"1465","2024","00004082","1"
"1542","2024","00004288","1"
"39371","2024","00079181","1"
"39381","2024","00079203","1"
"1505","2024","00004203","1"
"1471","2024","00004121","1"
"1540","2024","00004284","1"
"1543","2024","00004290","1"
"39377","2024","00079195","1"
"39373","2024","00079185","1"
"780","2024","00002367","1"
"1471","2024","00004121","2"
"39378","2024","00079197","1"
"1498","2024","00003715","1"
"2183","2024","00005757","1"
"1505","2024","00004203","2"
"1557","2024","00000172","1"
"1565","2024","00004341","1"
"1557","2024","00000172","2"
"1557","2024","00000172","3"
"1557","2024","00000172","4"
"1557","2024","00000172","5"
"1557","2024","00000172","6"
"1557","2024","00000172","7"
"1557","2024","00000172","8"
"1557","2024","00000172","9"
"1557","2024","00000172","10"
"1557","2024","00000172","11"
"1557","2024","00000172","12"
"1557","2024","00000172","13"
"1557","2024","00000172","14"
"1021","2024","00002946","1"
"1560","2024","00000172","15"
"1560","2024","00000172","17"
"1560","2024","00000172","16"
"39379","2024","00079199","1"
"39374","2024","00079189","1"
"1566","2024","00004343","1"
"1568","2024","00004353","1"
"1577","2024","00004373","1"
"1568","2024","00004353","2"
"1547","2024","00004298","1"
"1556","2024","00004319","1"
"1569","2024","00001062","1"
"2205","2024","00005799","1"
"1573","2024","00004363","1"
"1575","2024","00004369","1"
"1508","2024","00004217","1"
"2157","2024","00005712","1"
"2196","2024","00005783","1"
"1585","2024","00004389","1"
"39348","2024","00079131","1"
"1581","2024","00004379","2"
"2191","2024","00005773","1"
"2222","2024","00005818","1"
"1433","2024","00004025","1"
"2193","2024","00005777","1"
"1571","2024","00004357","1"
"2195","2024","00005781","1"
"1581","2024","00004379","1"
"2200","2024","00005791","1"
"2190","2024","00005771","1"
"2227","2024","00005834","1"
"1588","2024","00004399","1"
"1130","2024","00003227","1"
"1605","2024","00003872","1"
"2220","2024","00005814","1"
"2203","2024","00005795","1"
"2258","2024","00005882","1"
"2223","2024","00005820","1"
"2221","2024","00005816","1"
"2233","2024","00005844","1"
"2226","2024","00005828","1"
"2257","2024","00002238","1"
"1618","2024","00004473","2"
"1618","2024","00004473","1"
"1619","2024","00004475","1"
"2271","2024","00001801","1"
"2271","2024","00001801","2"
"39427","2024","00077369","1"
"2271","2024","00001801","3"
"2271","2024","00001801","4"
"2271","2024","00001801","5"
"2271","2024","00001801","6"
"2271","2024","00001801","7"
"2271","2024","00001801","8"
"2271","2024","00001801","9"
"2271","2024","00001801","10"
"2271","2024","00001801","11"
"2271","2024","00001801","12"
"2271","2024","00001801","13"
"2271","2024","00001801","14"
"1646","2024","00003845","1"
"2271","2024","00001801","15"
"1648","2024","00003568","1"
"1648","2024","00003568","2"
"1648","2024","00003568","3"
"1648","2024","00003568","4"
"1648","2024","00003568","5"
"1648","2024","00003568","6"
"1648","2024","00003568","7"
"1648","2024","00003568","8"
"1648","2024","00003568","9"
"2271","2024","00001801","16"
"2271","2024","00001801","17"
"2271","2024","00001801","18"
"2271","2024","00001801","19"
"2271","2024","00001801","20"
"2271","2024","00001801","21"
"2271","2024","00001801","22"
"2271","2024","00001801","23"
"2271","2024","00001801","24"
"1253","2024","00003562","1"
"1227","2024","00003483","1"
"1291","2024","00003651","1"
"1188","2024","00001978","1"
"1255","2024","00002221","1"
"1676","2024","00004597","1"
"1689","2024","00004641","1"
"1442","2024","00004044","1"
"1235","2024","00003507","1"
"1202","2024","00003047","1"
"1177","2024","00002697","1"
"1545","2024","00004294","1"
"1604","2024","00004449","1"
"1645","2024","00004537","1"
"1900","2024","00005056","1"
"1387","2024","00001520","1"
"1387","2024","00001520","2"
"1384","2024","00001143","1"
"1384","2024","00001143","2"
"1780","2024","00004799","1"
"1390","2024","00002466","1"
"1677","2024","00004597","2"
"1686","2024","00004627","1"
"751","2024","00002315","1"
"815","2024","00002442","1"
"1220","2024","00003462","1"
"1222","2024","00003466","1"
"1889","2024","00005016","1"
"1978","2024","00005242","2"
"1200","2024","00003404","1"
"1230","2024","00003489","1"
"1674","2024","00004593","1"
"1678","2024","00004599","1"
"52782","2025","00014896","1"
"618","2024","00002000","2"
"1696","2024","00004651","1"
"1754","2024","00004746","1"
"1980","2024","00005248","1"
"52849","2024","00005626","2"
"1638","2024","00004527","1"
"2210","2024","00005805","7"
"1647","2024","00004539","1"
"1684","2024","00004619","1"
"1685","2024","00004619","2"
"1629","2024","00004505","1"
"1850","2024","00001968","3"
"1850","2024","00001968","4"
"1850","2024","00001968","5"
"2873","2024","00007195","3"
"2307","2024","00005978","1"
"1692","2024","00004647","1"
"1717","2024","00004692","1"
"2408","2024","00006208","1"
"1655","2024","00004555","1"
"2408","2024","00006208","2"
"1728","2024","00001952","1"
"1804","2024","00004862","1"
"1721","2024","00004702","1"
"1724","2024","00004708","1"
"1730","2024","00002590","1"
"1736","2024","00004409","1"
"1738","2024","00001013","1"
"1890","2024","00005018","1"
"2440","2024","00006278","1"
"1885","2024","00005009","1"
"1723","2024","00004706","1"
